Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_fr
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,tweezers,pinces à épiler
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,hair-removing tweezers,pinces à épiler pour enlever les cheveux
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,eyelash curlers,boucleurs à cils
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,beard clippers,pinces à barbe
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,"hair clippers for personal use, electric and non-electric","pinces à cheveux pour usage personnel, électriques et non électriques"
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,"depilation appliances, electric and non-electric","appareils de dépilation, électriques et non électriques"
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,curling tongs,Tongs de curling
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,electric hair curling irons,fers à friser électriques pour cheveux
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,"fingernail polishers, electric or non-electric","polisseuses pour ongles, électriques ou non électriques"
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,flat irons,Fers plats
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,shaving cases,caisses de rasage
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,side arms,bras latéraux
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,hunting knives,couteaux de chasse
G,Household equipment,8, Hand Tools,G.08.04,Personal Grooming Tools,penknives,pinknives
G,Household equipment,8, Hand Tools,G.08.99,Other,parts and fittings for all the aforesaid goods,Parties et accessoires pour toutes les marchandises susmentionnées
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,lamps,Feux
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,light bulbs,ampoules
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,electric lamps,Lampes électriques
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,ceiling lights,Feux de plafond
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,lighting apparatus and installations,appareils et installations d'éclairage
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,bicycle lights,Feux pour bicyclettes
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,chandeliers,lustres
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,lighting fixtures,appareils d'éclairage
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,fairy lights for festive decoration,lumières de fée pour la décoration festive
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,lights for vehicles,Feux pour véhicules
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,led lamps,Lampes led
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,flashlights,Lampes de poche
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,searchlights,projecteurs
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,lanterns for lighting,lanternes pour l'éclairage
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,desk lamps,Lampes de bureau
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,aquarium lights,lumières d'aquarium
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,led luminaires,luminaires led
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,street lamps,lampadaires
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,lamp shades,teintes de la lampe
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,led (light emitting diode) lighting fixtures,luminaires LED (diode émettrice de lumière)
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,electric lights for christmas trees,lumières électriques pour arbres de Noël
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,lighting apparatus for vehicles,appareils d'éclairage pour véhicules
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,street lamps,lampadaires
G,Household equipment,11, Environmental Control Apparatus,G.11.01,Lighting and Lamps,lanterns for lighting,lanternes pour l'éclairage
G,Household equipment,11, Environmental Control Apparatus,G.11.02,Environmental Control and Air Quality,air purifying apparatus and machines,Appareils et machines pour la purification de l'air
G,Household equipment,11, Environmental Control Apparatus,G.11.02,Environmental Control and Air Quality,air purifiers,purificateurs d'air
G,Household equipment,11, Environmental Control Apparatus,G.11.02,Environmental Control and Air Quality,humidifiers,humidificateurs
G,Household equipment,11, Environmental Control Apparatus,G.11.02,Environmental Control and Air Quality,air filtering installations,Installations de filtrage de l'air
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,refrigerators,réfrigérateurs
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,freezers,congélateurs
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,electric fans for personal use,ventilateurs électriques pour usage personnel
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,water heaters,chauffe-eau
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,electric fans,ventilateurs électriques
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,hair dryers,séchoirs à cheveux
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,electric kettles,bouilloires électriques
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,"coffee machines, electric","Machines à café, électriques"
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,heat pumps,pompes à chaleur
G,Household equipment,11, Environmental Control Apparatus,G.11.03,Household Appliances,"radiators, electric",radiateurs électriques
G,Household equipment,11, Environmental Control Apparatus,G.11.04,Water and Sanitation,showers,douches
G,Household equipment,11, Environmental Control Apparatus,G.11.04,Water and Sanitation,water purification installations,installations d'épuration de l'eau
G,Household equipment,11, Environmental Control Apparatus,G.11.04,Water and Sanitation,toilet seats,sièges de toilettes
G,Household equipment,11, Environmental Control Apparatus,G.11.04,Water and Sanitation,water filtering apparatus,appareils de filtrage de l'eau
G,Household equipment,11, Environmental Control Apparatus,G.11.04,Water and Sanitation,sinks,éviers
G,Household equipment,11, Environmental Control Apparatus,G.11.04,Water and Sanitation,bath installations,installations de bain
G,Household equipment,11, Environmental Control Apparatus,G.11.04,Water and Sanitation,faucets,les robinets;
G,Household equipment,11, Environmental Control Apparatus,G.11.04,Water and Sanitation,filters for drinking water,filtres pour l'eau potable
G,Household equipment,11, Environmental Control Apparatus,G.11.99,Other Control Apparatus,germicidal lamps for purifying air,lampes germicides pour purifier l'air
G,Household equipment,11, Environmental Control Apparatus,G.11.99,Other Control Apparatus,barbecues,barbecues
G,Household equipment,11, Environmental Control Apparatus,G.11.99,Other Control Apparatus,environmental control items,des articles relatifs au contrôle de l ' environnement
G,Household equipment,11, Environmental Control Apparatus,G.11.99,Other Control Apparatus,"apparatus for lighting, heating, steam generating, cooking, refrigerating, drying, ventilating, water supply and sanitary purposes","Appareils d'éclairage, de chauffage, de production de vapeur, de cuisson, de réfrigération, de séchage, de ventilation, d'approvisionnement en eau et d'hygiène"
G,Household equipment,20, Furniture,G.20.01,Furniture,furniture,mobilier
G,Household equipment,20, Furniture,G.20.01,Furniture,office furniture,mobilier de bureau
G,Household equipment,20, Furniture,G.20.01,Furniture,beds,lits
G,Household equipment,20, Furniture,G.20.01,Furniture,tables,Tableaux
G,Household equipment,20, Furniture,G.20.01,Furniture,chairs,Chaises
G,Household equipment,20, Furniture,G.20.01,Furniture,sofas,canapés
G,Household equipment,20, Furniture,G.20.01,Furniture,desks,bureaux
G,Household equipment,20, Furniture,G.20.01,Furniture,stools,les selles
G,Household equipment,20, Furniture,G.20.01,Furniture,armchairs,fauteuils
G,Household equipment,20, Furniture,G.20.01,Furniture,outdoor furniture,Meubles d'extérieur
G,Household equipment,20, Furniture,G.20.01,Furniture,cupboards,armoires
G,Household equipment,20, Furniture,G.20.01,Furniture,"furniture fittings, not of metal","Accessoires de meubles, non métalliques"
G,Household equipment,20, Furniture,G.20.01,Furniture,bathroom furniture,mobilier de salle de bains
G,Household equipment,20, Furniture,G.20.01,Furniture,bedroom furniture,mobilier de chambre à coucher
G,Household equipment,20, Furniture,G.20.01,Furniture,display stands,affichage des stands
G,Household equipment,20, Furniture,G.20.01,Furniture,cabinets,Armoires
G,Household equipment,20, Furniture,G.20.01,Furniture,sideboards,bords latéraux
G,Household equipment,20, Furniture,G.20.01,Furniture,furniture of metal,Meubles en métal
G,Household equipment,20, Furniture,G.20.02,Cushions and Mattresses,pillows,oreillers
G,Household equipment,20, Furniture,G.20.02,Cushions and Mattresses,cushions,coussins
G,Household equipment,20, Furniture,G.20.02,Cushions and Mattresses,mattresses,matelas
G,Household equipment,20, Furniture,G.20.02,Cushions and Mattresses,bolsters,soutiens
G,Household equipment,20, Furniture,G.20.02,Cushions and Mattresses,pet cushions,coussins pour animaux de compagnie
G,Household equipment,20, Furniture,G.20.02,Cushions and Mattresses,pet furniture,Meubles pour animaux de compagnie
G,Household equipment,20, Furniture,G.20.02,Cushions and Mattresses,beds for household pets,lits pour animaux domestiques
G,Household equipment,20, Furniture,G.20.03,Mirrors and Frames,mirrors,miroirs
G,Household equipment,20, Furniture,G.20.03,Mirrors and Frames,picture frames,cadres d'images
G,Household equipment,20, Furniture,G.20.03,Mirrors and Frames,"furniture, mirrors, picture frames","meubles, miroirs, cadres d'images"
G,Household equipment,20, Furniture,G.20.03,Mirrors and Frames,"furniture, mirrors, articles not included in other classes","meubles, miroirs, articles non compris dans d'autres classes"
G,Household equipment,20, Furniture,G.20.04,Storage and Display,picture frames,cadres d'images
G,Household equipment,20, Furniture,G.20.04,Storage and Display,magazine racks,porte-revues
G,Household equipment,20, Furniture,G.20.04,Storage and Display,shelves for storage,étagères pour le stockage
G,Household equipment,20, Furniture,G.20.04,Storage and Display,display boards,tableaux d'affichage
G,Household equipment,20, Furniture,G.20.04,Storage and Display,furniture shelves,étagères pour meubles
G,Household equipment,20, Furniture,G.20.04,Storage and Display,boxes of wood or plastic,Boîtes en bois ou en plastique
G,Household equipment,20, Furniture,G.20.99,Other Furniture,"goods (not included in other classes) of wood, cork, reed, cane, wicker, horn, bone, ivory, whalebone, shell, amber, mother-of-pearl, meerschaum and substitutes for all these materials, or of plastics","de bois, de liège, de roseau, de canne, d'osier, de corne, d'os, d'ivoire, d'os de baleine, de coquille, d'ambre, de nacre, de merchaum et de succédanés de toutes ces matières, ou de matières plastiques"
G,Household equipment,20, Furniture,G.20.99,Other Furniture,"works of art of wood, wax, plaster or plastic","Ouvrages d'art en bois, cire, plâtre ou plastique"
G,Household equipment,20, Furniture,G.20.99,Other Furniture,kennels for household pets,chenils pour animaux domestiques
G,Household equipment,20, Furniture,G.20.99,Other Furniture,dog kennels,chenils pour chiens
G,Household equipment,20, Furniture,G.20.99,Other Furniture,pet furniture,Meubles pour animaux de compagnie
G,Household equipment,20, Furniture,G.20.99,Other Furniture,infant walkers,marchettes pour bébés
G,Household equipment,20, Furniture,G.20.99,Other Furniture,coat hangers,cintres pour manteaux
G,Household equipment,20, Furniture,G.20.99,Other Furniture,umbrella stands,Porte-parapluies
G,Household equipment,20, Furniture,G.20.99,Other Furniture,packaging containers of plastic,contenants d'emballage en plastique
G,Household equipment,20, Furniture,G.20.99,Other Furniture,display stands,affichage des stands
G,Household equipment,21, Household Utensils,G.21.01,Glassware and Related Items,cups,tasses
G,Household equipment,21, Household Utensils,G.21.01,Glassware and Related Items,mugs,Mugs
G,Household equipment,21, Household Utensils,G.21.01,Glassware and Related Items,drinking glasses,verres à boire
